left_article_id,right_article_id,left_title,right_title,minhash_est,jaccard_true,decision
f28e6315b8ada0e6dc99,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.523,0.478,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,f28e6315b8ada0e6dc99,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.523,0.478,REJECT_BELOW_THRESHOLD
a4488fa028dfe623647c,6ad221038b55e5761235,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.472,REJECT_BELOW_THRESHOLD
6ad221038b55e5761235,cbb9de639f32550af455,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.472,REJECT_BELOW_THRESHOLD
2f39ee8590d469950fe3,cbb9de639f32550af455,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.472,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,a4488fa028dfe623647c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.492,0.472,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,cbb9de639f32550af455,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.43,0.472,REJECT_BELOW_THRESHOLD
f007f0b8e5875e205bc8,808c98c34916b1b5412d,RBC Capital Maintains Fidelity National Information Services (FIS) Outperform Recommendation,Baird Maintains Fidelity National Information Services (FIS) Outperform Recommendation,0.5,0.471,REJECT_BELOW_THRESHOLD
f11499b40923a55137db,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.469,REJECT_BELOW_THRESHOLD
f11499b40923a55137db,26c22c308fb6716a3eda,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.469,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,bef7f8f727307ac3f1cf,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.547,0.469,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.467,REJECT_BELOW_THRESHOLD
b30325ba29700fbef711,2f39ee8590d469950fe3,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.414,0.467,REJECT_BELOW_THRESHOLD
0e036f6c0f3fbd1388a2,2f39ee8590d469950fe3,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.467,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,b30325ba29700fbef711,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.467,REJECT_BELOW_THRESHOLD
acaa1c519bba831fad38,bd48a7eaf9ea4b1f88e7,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.467,REJECT_BELOW_THRESHOLD
0d10d98d78ebdee59f4d,6ad221038b55e5761235,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.467,REJECT_BELOW_THRESHOLD
1f566779532ad62fb27c,2f39ee8590d469950fe3,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.406,0.467,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,c54c2725c14b4818ee33,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.461,0.467,REJECT_BELOW_THRESHOLD
c54c2725c14b4818ee33,2f39ee8590d469950fe3,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.43,0.467,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,1f566779532ad62fb27c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.467,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,bd48a7eaf9ea4b1f88e7,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.467,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,0e036f6c0f3fbd1388a2,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.508,0.467,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,a4488fa028dfe623647c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.459,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,cbb9de639f32550af455,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.459,REJECT_BELOW_THRESHOLD
c5fc39ec4ed0b6a67c90,bd03eff690d6f35ed7a6,Information technology and moral philosophy,Global information technology and socio-economic development,0.516,0.459,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.508,0.458,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.508,0.458,REJECT_BELOW_THRESHOLD
acaa1c519bba831fad38,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.458,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,26c22c308fb6716a3eda,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.458,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.458,REJECT_BELOW_THRESHOLD
acaa1c519bba831fad38,26c22c308fb6716a3eda,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.458,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,0e036f6c0f3fbd1388a2,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.523,0.452,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,551767664c939a4dd75e,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.391,0.452,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,0d10d98d78ebdee59f4d,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.452,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,c54c2725c14b4818ee33,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.492,0.452,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,b30325ba29700fbef711,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.461,0.452,REJECT_BELOW_THRESHOLD
aae0cde6aa5936507114,201da7854b95e5ee4a3a,L&T Technology Services and Qualcomm Selected by Thales for Enabling 5G Private Networks in Urban Railways,L T Technology Services and Qualcomm Selected by Thales for Enabling 5G Private Networks in Urban Railways,0.445,0.449,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,c54c2725c14b4818ee33,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.44,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,0e036f6c0f3fbd1388a2,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.508,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,c54c2725c14b4818ee33,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,1f566779532ad62fb27c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,2524fa44ed0cdb8a148b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.484,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.44,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,1f566779532ad62fb27c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.44,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.44,REJECT_BELOW_THRESHOLD
0d10d98d78ebdee59f4d,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,f68d73ba394af7c4dd04,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,0d10d98d78ebdee59f4d,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.44,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,b30325ba29700fbef711,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.44,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,0e036f6c0f3fbd1388a2,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.508,0.44,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,2524fa44ed0cdb8a148b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.484,0.44,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,b30325ba29700fbef711,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.44,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,551767664c939a4dd75e,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.453,0.438,REJECT_BELOW_THRESHOLD
5e977119cd7854b81530,cbb9de639f32550af455,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.414,0.436,REJECT_BELOW_THRESHOLD
5e977119cd7854b81530,a4488fa028dfe623647c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.484,0.436,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,f28e6315b8ada0e6dc99,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.429,REJECT_BELOW_THRESHOLD
42783172562d380902ba,d38fc817b7dc3eeeb535,Fidelity National Information Services Inc. declares $0.52 dividend,Information Services Corporation Non-GAAP EPS of C$0.51 revenue of C$53.3M,0.367,0.429,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,26c22c308fb6716a3eda,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.423,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.423,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,313601a28f50fe15b768,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.423,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,551767664c939a4dd75e,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.423,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,313601a28f50fe15b768,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.423,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,551767664c939a4dd75e,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.423,REJECT_BELOW_THRESHOLD
6ae9fe65e4bfd7a1f9b8,393ca665492ed7e05ec2,Microsoft says early June disruptions to Outlook cloud platform were cyberattacks,Microsoft Says Early June Disruptions to Outlook Cloud Platform Were Cyberattacks,0.391,0.422,REJECT_BELOW_THRESHOLD
82b77a1b501f7cbb469c,c5fc39ec4ed0b6a67c90,INFORMATION TECHNOLOGY AND URBAN GOVERNANCE - PROCEEDINGS OF A SYMPOSIUM OTTAWA 1976,Information technology and moral philosophy,0.484,0.415,REJECT_BELOW_THRESHOLD
b1b2414573452d6159d5,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.414,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.422,0.414,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,f68d73ba394af7c4dd04,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.414,REJECT_BELOW_THRESHOLD
4d92665869f1d0de55c8,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.453,0.414,REJECT_BELOW_THRESHOLD
f28e6315b8ada0e6dc99,0856d5131960b8f1c515,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.391,0.414,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.414,REJECT_BELOW_THRESHOLD
f28e6315b8ada0e6dc99,d7180e9816d49351f73b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.414,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,4d92665869f1d0de55c8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.414,REJECT_BELOW_THRESHOLD
f28e6315b8ada0e6dc99,f4d21b2999c3b2bfe617,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.414,REJECT_BELOW_THRESHOLD
f28e6315b8ada0e6dc99,db7e73c12b9bb118c90a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.422,0.414,REJECT_BELOW_THRESHOLD
cc60dc5511e323ac4d0a,0c264824e1ba91c29760,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.407,REJECT_BELOW_THRESHOLD
8500b53d4383f5739671,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.407,REJECT_BELOW_THRESHOLD
8500b53d4383f5739671,26c22c308fb6716a3eda,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.407,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,8a3b0624e680026f182a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.407,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,6eae6b3fd841ddff337b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.484,0.407,REJECT_BELOW_THRESHOLD
8a3b0624e680026f182a,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.407,REJECT_BELOW_THRESHOLD
6eae6b3fd841ddff337b,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.484,0.407,REJECT_BELOW_THRESHOLD
2935f12865e48cd9e9ca,525054814bff31b6047f,New IBM survey reveals the greatest perceived barrier to professional or technical skill development is that programs ar,New IBM survey reveals the greatest perceived barrier to professional or technical skill development is that programs ar,0.43,0.407,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,0c264824e1ba91c29760,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.407,REJECT_BELOW_THRESHOLD
c54c2725c14b4818ee33,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.4,REJECT_BELOW_THRESHOLD
4d92665869f1d0de55c8,db7e73c12b9bb118c90a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.398,0.4,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,1f566779532ad62fb27c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.453,0.4,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,c54c2725c14b4818ee33,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.508,0.4,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,d7180e9816d49351f73b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.4,REJECT_BELOW_THRESHOLD
0e036f6c0f3fbd1388a2,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.5,0.4,REJECT_BELOW_THRESHOLD
0856d5131960b8f1c515,4d92665869f1d0de55c8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.367,0.4,REJECT_BELOW_THRESHOLD
0856d5131960b8f1c515,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.367,0.4,REJECT_BELOW_THRESHOLD
4d92665869f1d0de55c8,f4d21b2999c3b2bfe617,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.453,0.4,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,0856d5131960b8f1c515,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.383,0.4,REJECT_BELOW_THRESHOLD
4d92665869f1d0de55c8,313601a28f50fe15b768,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.422,0.4,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,f4d21b2999c3b2bfe617,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.4,REJECT_BELOW_THRESHOLD
909d6eadd23414284d7c,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.43,0.4,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.4,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,4d92665869f1d0de55c8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.4,REJECT_BELOW_THRESHOLD
b1b2414573452d6159d5,f4d21b2999c3b2bfe617,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.4,REJECT_BELOW_THRESHOLD
f28e6315b8ada0e6dc99,a4488fa028dfe623647c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.383,0.4,REJECT_BELOW_THRESHOLD
b1b2414573452d6159d5,313601a28f50fe15b768,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.461,0.4,REJECT_BELOW_THRESHOLD
1f566779532ad62fb27c,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.43,0.4,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,313601a28f50fe15b768,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.4,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,db7e73c12b9bb118c90a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.4,REJECT_BELOW_THRESHOLD
b1b2414573452d6159d5,db7e73c12b9bb118c90a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.43,0.4,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,589fb0d33079c529cdc2,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.422,0.4,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,0e036f6c0f3fbd1388a2,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.523,0.4,REJECT_BELOW_THRESHOLD
e6f7894d49ccbaf1c246,4d92665869f1d0de55c8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.422,0.4,REJECT_BELOW_THRESHOLD
d7180e9816d49351f73b,b1b2414573452d6159d5,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.461,0.4,REJECT_BELOW_THRESHOLD
d7180e9816d49351f73b,4d92665869f1d0de55c8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.4,REJECT_BELOW_THRESHOLD
a2436c4b22553e3732da,4d92665869f1d0de55c8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.406,0.4,REJECT_BELOW_THRESHOLD
b30325ba29700fbef711,c458c1e4e944f1d050d8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.477,0.4,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,2524fa44ed0cdb8a148b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.4,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,b30325ba29700fbef711,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.492,0.4,REJECT_BELOW_THRESHOLD
f68d73ba394af7c4dd04,0d10d98d78ebdee59f4d,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.492,0.4,REJECT_BELOW_THRESHOLD
d43bd8a8ed3b1d67e014,4d92665869f1d0de55c8,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.4,REJECT_BELOW_THRESHOLD
82b77a1b501f7cbb469c,bd03eff690d6f35ed7a6,INFORMATION TECHNOLOGY AND URBAN GOVERNANCE - PROCEEDINGS OF A SYMPOSIUM OTTAWA 1976,Global information technology and socio-economic development,0.43,0.395,REJECT_BELOW_THRESHOLD
bef7f8f727307ac3f1cf,cbb9de639f32550af455,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.383,0.395,REJECT_BELOW_THRESHOLD
26c22c308fb6716a3eda,bd48a7eaf9ea4b1f88e7,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.414,0.393,REJECT_BELOW_THRESHOLD
bd48a7eaf9ea4b1f88e7,cc60dc5511e323ac4d0a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.414,0.393,REJECT_BELOW_THRESHOLD
418114bfd7b331ca62d6,dd735f5a3b695db2ecc4,Top 10 technology and ethics stories of 2022,Top 10 technology and ethics stories of 2022,0.375,0.393,REJECT_BELOW_THRESHOLD
9cec56f34793ad5c585e,20900bb77008b0464c81,411 is going out of service for millions of Americans,411 is going out of service for millions of Americans,0.336,0.392,REJECT_BELOW_THRESHOLD
919a7d918c23097ae974,20900bb77008b0464c81,411 is going out of service for millions of Americans,411 is going out of service for millions of Americans,0.336,0.392,REJECT_BELOW_THRESHOLD
f9038f2ec250a401856d,a4488fa028dfe623647c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.367,0.389,REJECT_BELOW_THRESHOLD
acaa1c519bba831fad38,a4488fa028dfe623647c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.383,0.389,REJECT_BELOW_THRESHOLD
961b46749d62312d2da3,d2110f11668c8fddde70,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.453,0.389,REJECT_BELOW_THRESHOLD
670c12d095401deb59ea,9806c525f8dd0afab232,Heat use balanced scoring rally to beat Magic 106-103 in OT,Heat use balanced scoring rally to beat Magic 106-103 in OT,0.367,0.388,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,b30325ba29700fbef711,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.387,REJECT_BELOW_THRESHOLD
0d10d98d78ebdee59f4d,f4d21b2999c3b2bfe617,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.469,0.387,REJECT_BELOW_THRESHOLD
d7180e9816d49351f73b,2524fa44ed0cdb8a148b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.453,0.387,REJECT_BELOW_THRESHOLD
b30325ba29700fbef711,313601a28f50fe15b768,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.461,0.387,REJECT_BELOW_THRESHOLD
909d6eadd23414284d7c,1f566779532ad62fb27c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.414,0.387,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,c54c2725c14b4818ee33,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.461,0.387,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,1f566779532ad62fb27c,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.453,0.387,REJECT_BELOW_THRESHOLD
909d6eadd23414284d7c,c54c2725c14b4818ee33,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.445,0.387,REJECT_BELOW_THRESHOLD
2524fa44ed0cdb8a148b,db7e73c12b9bb118c90a,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.387,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,0e036f6c0f3fbd1388a2,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.492,0.387,REJECT_BELOW_THRESHOLD
589fb0d33079c529cdc2,2524fa44ed0cdb8a148b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.438,0.387,REJECT_BELOW_THRESHOLD
0d10d98d78ebdee59f4d,d7180e9816d49351f73b,Tech Media & Telecom Roundup: Market Talk,Tech Media & Telecom Roundup: Market Talk,0.461,0.387,REJECT_BELOW_THRESHOLD
